DATA_ATUAL HORA_ATUAL PID  MEMTOTAL %CPU %MEM TIME MSECOND
2023-03-29 02:32:25 97214 3892952  0.2  0.1 00:00:00 720000
2023-03-29 02:32:27 97214 3892952  0.2  0.1 00:00:00 720000
2023-03-29 02:32:28 97214 3892952  0.2  0.1 00:00:00 720000
2023-03-29 02:32:29 97214 3892952  0.2  0.1 00:00:00 720000
2023-03-29 02:32:30 97214 3892952  0.2  0.1 00:00:00 720000
2023-03-29 02:32:31 97214 3892952  0.2  0.1 00:00:00 720000
2023-03-29 02:32:33 97214 3892952  0.2  0.1 00:00:00 720000
2023-03-29 02:32:34 97214 3892952  0.2  0.1 00:00:00 720000
2023-03-29 02:32:35 97214 3892952  0.2  0.1 00:00:00 720000
2023-03-29 02:32:36 97214 3892952  0.2  0.1 00:00:00 720000
2023-03-29 02:32:37 97214 3892952  0.2  0.1 00:00:00 720000
2023-03-29 02:32:39 97214 3892952  0.2  0.1 00:00:00 720000
2023-03-29 02:32:40 97214 3892952  0.2  0.1 00:00:00 720000
2023-03-29 02:32:41 97214 3892952  0.2  0.1 00:00:00 720000
2023-03-29 02:32:42 97214 3892952  0.2  0.1 00:00:00 720000
2023-03-29 02:32:43 97214 3892952  0.2  0.1 00:00:00 720000
2023-03-29 02:32:45 97214 3892952  0.2  0.1 00:00:00 720000
2023-03-29 02:32:46 97214 3892952  0.2  0.1 00:00:00 720000
2023-03-29 02:32:47 97214 3892952  0.2  0.1 00:00:00 720000
2023-03-29 02:32:48 97214 3892952  0.2  0.1 00:00:00 720000
2023-03-29 02:32:49 97214 3892952  0.2  0.1 00:00:00 720000
2023-03-29 02:32:51 97214 3892952  0.2  0.1 00:00:00 720000
2023-03-29 02:32:52 97214 3892952  0.2  0.1 00:00:00 720000
2023-03-29 02:32:53 97214 3892952  0.2  0.1 00:00:00 720000
2023-03-29 02:32:54 97214 3892952  0.2  0.1 00:00:00 720000
2023-03-29 02:32:55 97214 3892952  0.2  0.1 00:00:00 720000
2023-03-29 02:32:56 97214 3892952  0.2  0.1 00:00:00 720000
2023-03-29 02:32:58 97214 3892952  0.2  0.1 00:00:00 720000
2023-03-29 02:32:59 97214 3892952  0.2  0.1 00:00:00 720000
2023-03-29 02:33:00 97214 3892952  0.2  0.1 00:00:00 720000
2023-03-29 02:33:01 97214 3892952  0.2  0.1 00:00:00 720000
2023-03-29 02:33:02 97214 3892952  0.2  0.1 00:00:00 720000
2023-03-29 02:33:04 97214 3892952  0.2  0.1 00:00:00 720000
2023-03-29 02:33:05 97214 3892952  0.2  0.1 00:00:00 720000
2023-03-29 02:33:06 97214 3892952  0.2  0.1 00:00:00 720000
2023-03-29 02:33:07 97214 3892952  0.2  0.1 00:00:00 720000
2023-03-29 02:33:08 97214 3892952  0.2  0.1 00:00:00 720000
2023-03-29 02:33:10 97214 3892952  0.2  0.1 00:00:00 720000
2023-03-29 02:33:11 97214 3892952  0.2  0.1 00:00:00 720000
2023-03-29 02:33:12 97214 3892952  0.2  0.1 00:00:00 720000
2023-03-29 02:33:13 97214 3892952  0.2  0.1 00:00:00 720000
2023-03-29 02:33:14 97214 3892952  0.2  0.1 00:00:00 720000
2023-03-29 02:33:16 97214 3892952  0.2  0.1 00:00:00 720000
2023-03-29 02:33:17 97214 3892952  0.2  0.1 00:00:00 720000
2023-03-29 02:33:18 97214 3892952  0.2  0.1 00:00:00 720000
2023-03-29 02:33:19 97214 3892952  0.2  0.1 00:00:00 720000
2023-03-29 02:33:20 97214 3892952  0.2  0.1 00:00:00 720000
2023-03-29 02:33:22 97214 3892952  0.2  0.1 00:00:00 720000
2023-03-29 02:33:23 97214 3892952  0.2  0.1 00:00:00 720000
2023-03-29 02:33:24 97214 3892952  0.2  0.1 00:00:00 720000
2023-03-29 02:33:25 97214 3892952  0.2  0.1 00:00:00 720000
2023-03-29 02:33:26 97214 3892952  0.2  0.1 00:00:00 720000
2023-03-29 02:33:27 97214 3892952  0.2  0.1 00:00:00 720000
2023-03-29 02:33:29 97214 3892952  0.2  0.1 00:00:00 720000
2023-03-29 02:33:30 97214 3892952  0.2  0.1 00:00:00 720000
2023-03-29 02:33:31 97214 3892952  0.2  0.1 00:00:00 720000
2023-03-29 02:33:32 97214 3892952  0.2  0.1 00:00:00 720000
2023-03-29 02:33:33 97214 3892952  0.2  0.1 00:00:00 720000
2023-03-29 02:33:34 97214 3892952  0.2  0.1 00:00:00 720000
2023-03-29 02:33:35 97214 3892952  0.2  0.1 00:00:00 720000
2023-03-29 02:33:36 97214 3892952  0.2  0.1 00:00:00 720000
2023-03-29 02:33:37 97214 3892952  0.2  0.1 00:00:00 720000
2023-03-29 02:33:38 97214 3892952  0.2  0.1 00:00:00 720000
2023-03-29 02:33:39 97214 3892952  0.2  0.1 00:00:00 720000
2023-03-29 02:33:40 97214 3892952  0.2  0.1 00:00:00 720000
2023-03-29 02:33:41 97214 3892952  0.2  0.1 00:00:00 720000
2023-03-29 02:33:42 97214 3892952  0.2  0.1 00:00:00 720000
2023-03-29 02:33:43 97214 3892952  0.2  0.1 00:00:00 720000
2023-03-29 02:33:45 97214 3892952  0.2  0.1 00:00:00 720000
2023-03-29 02:33:46 97214 3892952  0.2  0.1 00:00:00 720000
2023-03-29 02:33:47 97214 3892952  0.2  0.1 00:00:00 720000
2023-03-29 02:33:48 97214 3892952  0.2  0.1 00:00:00 720000
2023-03-29 02:33:49 97214 3892952  0.2  0.1 00:00:00 720000
2023-03-29 02:33:50 97214 3892952  0.2  0.1 00:00:00 720000
2023-03-29 02:33:51 97214 3892952  0.2  0.1 00:00:00 720000
2023-03-29 02:33:52 97214 3892952  0.2  0.1 00:00:00 720000
